what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.validation,1.2.0.v200806051402,org.eclipse.wst.validation,1217593143078
started,bundle,org.eclipse.wst.web,1.1.202.v200805140200,org.eclipse.wst.web,1217593143093
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.0.v200806031937,org.eclipse.wst.ws.service.policy.ui,1217593143093
started,bundle,org.eclipse.wst.wsdl.validation,1.1.301.v200805140300,org.eclipse.wst.wsdl.validation,1217593143093
started,bundle,org.eclipse.wst.wsi.ui,1.0.400.v200805140300,org.eclipse.wst.wsi.ui,1217593143109
started,bundle,org.eclipse.wst.xml.core,1.1.300.v200806051910,org.eclipse.wst.xml.core,1217593143109
started,bundle,org.eclipse.wst.xml.ui,1.0.400.v200806051910,org.eclipse.wst.xml.ui,1217593143125
started,bundle,org.eclipse.wst.xsd.core,1.1.300.v200805282012,org.eclipse.wst.xsd.core,1217593143125
started,bundle,org.hibernate.eclipse,3.2.3.GA,org.hibernate.eclipse,1217593143125
started,bundle,org.hibernate.eclipse.mapper,3.2.3.GA,org.hibernate.eclipse.mapper,1217593143140
started,bundle,org.jboss.ide.eclipse.archives.core,2.1.1.GA,org.jboss.ide.eclipse.archives.core,1217593143140
started,bundle,org.jboss.ide.eclipse.as.core,1.1.2.GA,org.jboss.ide.eclipse.as.core,1217593143156
started,bundle,org.jboss.ide.eclipse.as.ui,1.1.2.GA,org.jboss.ide.eclipse.as.ui,1217593143156
started,bundle,org.jboss.ide.eclipse.as.ui.mbeans,1.1.2.GA,org.jboss.ide.eclipse.as.ui.mbeans,1217593143156
started,bundle,org.jboss.ide.eclipse.firstrun,2.1.1.GA,org.jboss.ide.eclipse.firstrun,1217593143171
started,bundle,org.jboss.tools.common,2.1.1.GA,org.jboss.tools.common,1217593143171
started,bundle,org.jboss.tools.common.gef,2.1.1.GA,org.jboss.tools.common.gef,1217593143187
started,bundle,org.jboss.tools.common.model,2.1.1.GA,org.jboss.tools.common.model,1217593143187
started,bundle,org.jboss.tools.common.model.ui,2.1.1.GA,org.jboss.tools.common.model.ui,1217593143203
started,bundle,org.jboss.tools.common.projecttemplates,2.1.1.GA,org.jboss.tools.common.projecttemplates,1217593143218
started,bundle,org.jboss.tools.common.text.ext,2.1.1.GA,org.jboss.tools.common.text.ext,1217593143234
started,bundle,org.jboss.tools.common.text.xml,2.1.1.GA,org.jboss.tools.common.text.xml,1217593143234
started,bundle,org.jboss.tools.common.verification,2.1.1.GA,org.jboss.tools.common.verification,1217593143234
started,bundle,org.jboss.tools.common.verification.ui,2.1.1.GA,org.jboss.tools.common.verification.ui,1217593143250
started,bundle,org.jboss.tools.esb.core,1.0.0.GA,org.jboss.tools.esb.core,1217593143250
