what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904791140
activated,view,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui.ServersView,1221904793718
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904796484
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904799359
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904801109
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904805546
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1221904808093
activated,view,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui.ServersView,1221904810156
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1221904810750
activated,view,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui.ServersView,1221904816218
opened,editor,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui.editor,1221904817921
activated,editor,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui.editor,1221904818093
activated,editor,org.eclipse.wst.xml.ui,1.0.400.v200806051910,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1221904819937
closed,editor,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui.editor,1221904819937
activated,view,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui.ServersView,1221904821390
executed,command,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.stop,1221904823859
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1221904824484
activated,view,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui.ServersView,1221904827265
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1221904828515
activated,view,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui.ServersView,1221904830453
opened,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.PropertySheet,1221904838968
started,bundle,org.jboss.tools.vpe.ui.palette,2.1.1.GA,org.jboss.tools.vpe.ui.palette,1221904839031
started,bundle,org.eclipse.gef,3.4.0.v20080526,org.eclipse.gef,1221904839046
started,bundle,org.eclipse.draw2d,3.4.0.v20080529,org.eclipse.draw2d,1221904839125
opened,view,org.eclipse.ui,3.4.0.I20080610-1200,org.jboss.tools.common.model.ui.views.palette.PaletteView,1221904839281
