what,kind,bundleId,bundleVersion,description,time
started,bundle,org.jboss.ide.eclipse.core,2.1.1.GA,org.jboss.ide.eclipse.core,1225591489796
started,bundle,org.eclipse.epp.usagedata.ui,1.0.0.R200806162215,org.eclipse.epp.usagedata.ui,1225591490546
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1225591490640
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1225591493250
started,bundle,org.hibernate.eclipse.jdt.ui,3.2.3.GA,org.hibernate.eclipse.jdt.ui,1225591495203
started,bundle,org.hibernate.eclipse.console,3.2.3.GA,org.hibernate.eclipse.console,1225591495406
started,bundle,org.eclipse.jdt.apt.core,3.3.100.v20080513-1235,org.eclipse.jdt.apt.core,1225591495421
started,bundle,org.eclipse.core.variables,3.2.100.v20080529-1300,org.eclipse.core.variables,1225591495796
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1225591497390
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1225591503765
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1225591524281
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.import,1225591524375
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.import,1225591524375
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.200.v200805221400,org.eclipse.wst.common.frameworks.ui,1225591543828
started,bundle,org.eclipse.ltk.core.refactoring,3.4.0.v20080603-2000,org.eclipse.ltk.core.refactoring,1225591552500
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.0.v20080605-1800,org.eclipse.ltk.ui.refactoring,1225591552625
activated,view,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui.ServersView,1225591554937
opened,view,org.eclipse.ui.ide,3.4.0.I20080606-1300,org.eclipse.ui.views.ProgressView,1225591558328
activated,view,org.eclipse.ui.ide,3.4.0.I20080606-1300,org.eclipse.ui.views.ProgressView,1225591558390
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1225591561187
opened,editor,org.jboss.tools.common.model.ui,2.1.1.GA,org.jboss.tools.common.propertieseditor.PropertiesCompoundEditor,1225591566468
activated,editor,org.jboss.tools.common.model.ui,2.1.1.GA,org.jboss.tools.common.propertieseditor.PropertiesCompoundEditor,1225591566578
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1225591581140
activated,view,org.eclipse.ui.ide,3.4.0.I20080606-1300,org.eclipse.ui.views.ProgressView,1225591591921
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1225591592890
