what,kind,bundleId,bundleVersion,description,time
activated,perspective,org.jboss.tools.jst.web.ui,2.1.1.GA,org.jboss.tools.jst.web.ui.WebDevelopmentPerspective,1221904839343
activated,editor,org.eclipse.wst.xml.ui,1.0.400.v200806051910,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1221904839421
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.perspectives.showPerspective,1221904839484
executed,command,,,org.jboss.tools.jst.web.ui.WebDevelopmentPerspective,1221904839484
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904839578
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904842687
activated,view,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui.ServersView,1221904842750
activated,view,org.eclipse.ui,3.4.0.I20080610-1200,org.jboss.tools.common.model.ui.views.palette.PaletteView,1221904844312
activated,view,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui.ServersView,1221904844328
closed,view,org.eclipse.ui,3.4.0.I20080610-1200,org.jboss.tools.common.model.ui.views.palette.PaletteView,1221904844328
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1221904846000
activated,view,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui.ServersView,1221904846031
activated,perspective,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.JavaPerspective,1221904848296
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1221904850390
activated,view,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui.ServersView,1221904851171
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904853640
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904855265
executed,command,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.run,1221904856968
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1221904858953
activated,view,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui.ServersView,1221904863046
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1221904864203
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904873250
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904942937
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904946953
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904948468
