what,kind,bundleId,bundleVersion,description,time
started,bundle,org.jboss.tools.common.text.ext,2.1.1.GA,org.jboss.tools.common.text.ext,1216907566171
started,bundle,org.jboss.tools.common.text.xml,2.1.1.GA,org.jboss.tools.common.text.xml,1216907566265
started,bundle,org.jboss.tools.common.verification,2.1.1.GA,org.jboss.tools.common.verification,1216907566343
started,bundle,org.jboss.tools.common.verification.ui,2.1.1.GA,org.jboss.tools.common.verification.ui,1216907566421
started,bundle,org.jboss.tools.esb.core,1.0.0.GA,org.jboss.tools.esb.core,1216907566468
started,bundle,org.jboss.tools.hibernate.xml,2.1.1.GA,org.jboss.tools.hibernate.xml,1216907566593
started,bundle,org.jboss.tools.jsf,2.1.1.GA,org.jboss.tools.jsf,1216907566718
started,bundle,org.jboss.tools.jsf.ui,2.1.1.GA,org.jboss.tools.jsf.ui,1216907566750
started,bundle,org.jboss.tools.jsf.verification,2.1.1.GA,org.jboss.tools.jsf.verification,1216907566796
started,bundle,org.jboss.tools.jst.firstrun,2.1.1.GA,org.jboss.tools.jst.firstrun,1216907566875
started,bundle,org.jboss.tools.jst.jsp,2.1.1.GA,org.jboss.tools.jst.jsp,1216907566937
started,bundle,org.jboss.tools.jst.web,2.1.1.GA,org.jboss.tools.jst.web,1216907566984
started,bundle,org.jboss.tools.jst.web.tiles,2.1.1.GA,org.jboss.tools.jst.web.tiles,1216907567000
started,bundle,org.jboss.tools.jst.web.ui,2.1.1.GA,org.jboss.tools.jst.web.ui,1216907567031
started,bundle,org.jboss.tools.jst.web.verification,2.1.1.GA,org.jboss.tools.jst.web.verification,1216907567046
started,bundle,org.jboss.tools.seam.core,2.1.2.GA,org.jboss.tools.seam.core,1216907567078
started,bundle,org.jboss.tools.seam.ui,2.1.2.GA,org.jboss.tools.seam.ui,1216907567093
started,bundle,org.jboss.tools.seam.xml,2.1.2.GA,org.jboss.tools.seam.xml,1216907567109
started,bundle,org.jboss.tools.struts,2.0.0,org.jboss.tools.struts,1216907567109
started,bundle,org.jboss.tools.struts.ui,2.1.0.GA,org.jboss.tools.struts.ui,1216907567109
started,bundle,org.jboss.tools.struts.verification,2.1.0.GA,org.jboss.tools.struts.verification,1216907567187
started,bundle,org.jboss.tools.vpe,2.1.1.GA,org.jboss.tools.vpe,1216907567234
started,bundle,org.jboss.tools.vpe.xulrunner,2.1.1.GA,org.jboss.tools.vpe.xulrunner,1216907567234
started,bundle,org.tigris.subversion.clientadapter,1.5.0,org.tigris.subversion.clientadapter,1216907567250
started,bundle,org.tigris.subversion.subclipse.core,1.4.1,org.tigris.subversion.subclipse.core,1216907567281
