what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.0.v200804302218,org.eclipse.wst.jsdt.manipulation,1223024445531
started,bundle,org.eclipse.wst.jsdt.ui,1.0.0.v200805282135,org.eclipse.wst.jsdt.ui,1223024445625
started,bundle,org.eclipse.jst.jsf.ui,1.1.0.v20080606,org.eclipse.jst.jsf.ui,1223024445640
started,bundle,org.hibernate.eclipse.jdt.ui,3.2.3.GA,org.hibernate.eclipse.jdt.ui,1223024449656
started,bundle,org.hibernate.eclipse.console,3.2.3.GA,org.hibernate.eclipse.console,1223024450281
started,bundle,org.eclipse.jdt.apt.core,3.3.100.v20080513-1235,org.eclipse.jdt.apt.core,1223024450437
started,bundle,org.eclipse.wst.common.ui,1.1.301.v200805140415,org.eclipse.wst.common.ui,1223024461468
started,bundle,org.jboss.tools.jsf.vpe.ajax4jsf,2.1.1.GA,org.jboss.tools.jsf.vpe.ajax4jsf,1223024461828
started,bundle,org.jboss.tools.jsf.vpe.facelets,2.1.1.GA,org.jboss.tools.jsf.vpe.facelets,1223024461843
started,bundle,org.jboss.tools.jsf.vpe.jsf,2.1.1.GA,org.jboss.tools.jsf.vpe.jsf,1223024462734
started,bundle,org.jboss.tools.jsf.vpe.richfaces,2.1.1.GA,org.jboss.tools.jsf.vpe.richfaces,1223024462796
started,bundle,org.jboss.tools.jsf.vpe.myfaces,2.1.1.GA,org.jboss.tools.jsf.vpe.myfaces,1223024462859
started,bundle,org.jboss.tools.jsf.vpe.seam,2.1.1.GA,org.jboss.tools.jsf.vpe.seam,1223024463062
started,bundle,org.jboss.tools.jsf.vpe.tomahawk,2.1.1.GA,org.jboss.tools.jsf.vpe.tomahawk,1223024463109
started,bundle,org.jboss.tools.vpe.html,2.1.1.GA,org.jboss.tools.vpe.html,1223024463171
opened,editor,org.jboss.tools.jst.jsp,2.1.1.GA,org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor,1223024463468
activated,editor,org.jboss.tools.jst.jsp,2.1.1.GA,org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor,1223024463718
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1223024667828
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1223024677765
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1223024677796
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1223024680984
started,bundle,org.eclipse.draw2d,3.4.0.v20080529,org.eclipse.draw2d,1223024682406
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1223024690453
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1223024698875
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1223024699046
