what,kind,bundleId,bundleVersion,description,time
started,bundle,org.jboss.tools.vpe.xulrunner,2.1.1.GA,org.jboss.tools.vpe.xulrunner,1217245961546
started,bundle,org.tigris.subversion.clientadapter,1.5.0,org.tigris.subversion.clientadapter,1217245961546
started,bundle,org.tigris.subversion.subclipse.core,1.4.1,org.tigris.subversion.subclipse.core,1217245961562
started,bundle,org.tigris.subversion.subclipse.ui,1.4.1,org.tigris.subversion.subclipse.ui,1217245961578
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1217245961578
started,bundle,org.eclipse.mylyn.monitor.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.monitor.ui,1217245961859
started,bundle,org.jboss.ide.eclipse.core,2.1.1.GA,org.jboss.ide.eclipse.core,1217245961921
started,bundle,org.hibernate.eclipse.jdt.ui,3.2.3.GA,org.hibernate.eclipse.jdt.ui,1217245966656
started,bundle,org.hibernate.eclipse,3.2.3.GA,org.hibernate.eclipse,1217245968046
started,bundle,org.hibernate.eclipse.console,3.2.3.GA,org.hibernate.eclipse.console,1217245968265
started,bundle,org.eclipse.jdt.apt.core,3.3.100.v20080513-1235,org.eclipse.jdt.apt.core,1217245968296
started,bundle,org.eclipse.core.variables,3.2.100.v20080529-1300,org.eclipse.core.variables,1217245968546
started,bundle,org.eclipse.jst.jsp.core,1.2.100.v200806050300,org.eclipse.jst.jsp.core,1217245977812
started,bundle,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui,1217245980734
started,bundle,org.eclipse.wst.ws.service.policy,1.0.0.v200805221441,org.eclipse.wst.ws.service.policy,1217245983890
started,bundle,org.eclipse.wst.command.env,1.0.305.v200805281530,org.eclipse.wst.command.env,1217245983968
started,bundle,org.eclipse.wst.ws,1.1.0.v200805140300,org.eclipse.wst.ws,1217245983984
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1217245985062
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1217246039718
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1217246041078
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1217246041968
started,bundle,org.eclipse.wst.dtd.core,1.1.200.v200805140200,org.eclipse.wst.dtd.core,1217246042671
started,bundle,org.eclipse.wst.html.ui,1.0.300.v200805152207,org.eclipse.wst.html.ui,1217246042734
started,bundle,org.eclipse.wst.wsdl.validation,1.1.301.v200805140300,org.eclipse.wst.wsdl.validation,1217246042953
started,bundle,org.eclipse.wst.xsd.core,1.1.300.v200805282012,org.eclipse.wst.xsd.core,1217246042968
