what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1216817413828
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1216817413953
closed,editor,org.jboss.tools.jst.jsp,2.1.1.GA,org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor,1216817414109
closed,editor,org.jboss.tools.common.model.ui,2.1.1.GA,org.jboss.tools.common.model.ui.editor.EditorPartWrapper,1216817414265
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1216817414312
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1216817424234
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1216817440531
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.newWizard,1216817440625
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1216817448765
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1216817452843
opened,editor,org.jboss.tools.jst.jsp,2.1.1.GA,org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor,1216817453437
activated,editor,org.jboss.tools.jst.jsp,2.1.1.GA,org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor,1216817453546
activated,view,org.eclipse.ui.navigator.resources,3.3.100.I20080606-1300,org.eclipse.ui.navigator.ProjectExplorer,1216817455031
activated,editor,org.jboss.tools.jst.jsp,2.1.1.GA,org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor,1216817455265
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.selectAll,1216817457437
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.copy,1216817457890
activated,view,org.eclipse.ui.navigator.resources,3.3.100.I20080606-1300,org.eclipse.ui.navigator.ProjectExplorer,1216817458625
activated,editor,org.jboss.tools.jst.jsp,2.1.1.GA,org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor,1216817458843
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.selectAll,1216817459984
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.paste,1216817460515
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1216817461812
activated,view,org.eclipse.ui.navigator.resources,3.3.100.I20080606-1300,org.eclipse.ui.navigator.ProjectExplorer,1216817462765
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1216817465390
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1216817475125
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1216817478093
