what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904304609
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904306156
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904306281
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.200.v200805221400,org.eclipse.wst.common.frameworks.ui,1221904309015
activated,view,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui.ServersView,1221904315171
executed,command,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.run,1221904317984
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1221904320109
activated,view,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui.ServersView,1221904323000
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904323109
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904323187
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1221904323187
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904324062
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904324187
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1221904383625
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904387531
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.0.v200804302218,org.eclipse.wst.jsdt.manipulation,1221904388750
started,bundle,org.eclipse.wst.jsdt.ui,1.0.0.v200805282135,org.eclipse.wst.jsdt.ui,1221904388843
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904391046
executed,command,org.eclipse.ltk.ui.refactoring,3.4.0.v20080605-1800,org.eclipse.ltk.ui.refactoring.commands.deleteResources,1221904391093
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.delete,1221904391093
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904392671
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904393890
executed,command,org.eclipse.ltk.ui.refactoring,3.4.0.v20080605-1800,org.eclipse.ltk.ui.refactoring.commands.deleteResources,1221904393921
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.delete,1221904393921
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904395843
