what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.ui,1.1.301.v200805140415,org.eclipse.wst.common.ui,1217246270062
started,bundle,org.jboss.tools.jsf.vpe.ajax4jsf,2.1.1.GA,org.jboss.tools.jsf.vpe.ajax4jsf,1217246270421
started,bundle,org.jboss.tools.jsf.vpe.facelets,2.1.1.GA,org.jboss.tools.jsf.vpe.facelets,1217246270468
started,bundle,org.jboss.tools.jsf.vpe.jsf,2.1.1.GA,org.jboss.tools.jsf.vpe.jsf,1217246270515
started,bundle,org.jboss.tools.jsf.vpe.richfaces,2.1.1.GA,org.jboss.tools.jsf.vpe.richfaces,1217246270640
started,bundle,org.jboss.tools.jsf.vpe.myfaces,2.1.1.GA,org.jboss.tools.jsf.vpe.myfaces,1217246270671
started,bundle,org.jboss.tools.jsf.vpe.seam,2.1.1.GA,org.jboss.tools.jsf.vpe.seam,1217246270937
started,bundle,org.jboss.tools.jsf.vpe.tomahawk,2.1.1.GA,org.jboss.tools.jsf.vpe.tomahawk,1217246270984
started,bundle,org.jboss.tools.vpe.html,2.1.1.GA,org.jboss.tools.vpe.html,1217246271062
opened,editor,org.jboss.tools.jst.jsp,2.1.1.GA,org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor,1217246271265
activated,editor,org.jboss.tools.jst.jsp,2.1.1.GA,org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor,1217246271609
activated,view,org.eclipse.ui.navigator.resources,3.3.100.I20080606-1300,org.eclipse.ui.navigator.ProjectExplorer,1217246273687
started,bundle,org.eclipse.ant.ui,3.3.0.v20080529,org.eclipse.ant.ui,1217246275265
started,bundle,org.jboss.tools.common.gef,2.1.1.GA,org.jboss.tools.common.gef,1217246276328
started,bundle,org.eclipse.gef,3.4.0.v20080526,org.eclipse.gef,1217246276375
started,bundle,org.jboss.tools.jst.web.tiles.ui,2.1.1.GA,org.jboss.tools.jst.web.tiles.ui,1217246276390
started,bundle,org.jboss.tools.struts.validator.ui,2.1.0.GA,org.jboss.tools.struts.validator.ui,1217246276484
opened,editor,org.jboss.tools.common.model.ui,2.1.1.GA,org.jboss.tools.common.model.ui.editor.EditorPartWrapper,1217246276859
activated,editor,org.jboss.tools.common.model.ui,2.1.1.GA,org.jboss.tools.common.model.ui.editor.EditorPartWrapper,1217246276921
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.cut,1217246287656
activated,view,org.eclipse.ui.navigator.resources,3.3.100.I20080606-1300,org.eclipse.ui.navigator.ProjectExplorer,1217246289328
started,bundle,org.eclipse.pde.core,3.4.0.v20080604-2000,org.eclipse.pde.core,1217246289890
started,bundle,org.eclipse.jst.jee.ejb,1.0.100.v200805151150,org.eclipse.jst.jee.ejb,1217246298546
started,bundle,org.eclipse.jst.jee.web,1.0.100.v200805140020,org.eclipse.jst.jee.web,1217246298656
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1217246301875
