what,kind,bundleId,bundleVersion,description,time
started,bundle,org.jboss.tools.jsf.vpe.seam,2.1.1.GA,org.jboss.tools.jsf.vpe.seam,1216816685984
started,bundle,org.jboss.tools.jsf.vpe.tomahawk,2.1.1.GA,org.jboss.tools.jsf.vpe.tomahawk,1216816686046
started,bundle,org.jboss.tools.vpe.html,2.1.1.GA,org.jboss.tools.vpe.html,1216816686093
opened,editor,org.jboss.tools.jst.jsp,2.1.1.GA,org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor,1216816686281
activated,editor,org.jboss.tools.jst.jsp,2.1.1.GA,org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor,1216816686625
activated,view,org.eclipse.ui.navigator.resources,3.3.100.I20080606-1300,org.eclipse.ui.navigator.ProjectExplorer,1216816690078
activated,editor,org.jboss.tools.jst.jsp,2.1.1.GA,org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor,1216816690796
started,bundle,org.eclipse.draw2d,3.4.0.v20080529,org.eclipse.draw2d,1216816697046
activated,view,org.eclipse.ui.navigator.resources,3.3.100.I20080606-1300,org.eclipse.ui.navigator.ProjectExplorer,1216816702062
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1216816705015
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1216816706437
executed,command,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.launchShortcut.run,1216816706500
opened,editor,org.eclipse.ui.browser,3.2.200.v20080507,org.eclipse.ui.browser.editor,1216816706656
activated,editor,org.eclipse.ui.browser,3.2.200.v20080507,org.eclipse.ui.browser.editor,1216816706734
activated,editor,org.jboss.tools.jst.jsp,2.1.1.GA,org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor,1216816709062
closed,editor,org.eclipse.ui.browser,3.2.200.v20080507,org.eclipse.ui.browser.editor,1216816709062
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.selectAll,1216816711078
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.copy,1216816712046
started,bundle,org.jboss.tools.jsf.text.ext,2.1.1.GA,org.jboss.tools.jsf.text.ext,1216816712421
activated,view,org.eclipse.ui.navigator.resources,3.3.100.I20080606-1300,org.eclipse.ui.navigator.ProjectExplorer,1216816713265
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1216816722578
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1216816730843
opened,editor,org.jboss.tools.jst.jsp,2.1.1.GA,org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor,1216816731296
activated,editor,org.jboss.tools.jst.jsp,2.1.1.GA,org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor,1216816731406
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.selectAll,1216816733281
