what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui,1216900321640
started,bundle,org.eclipse.wst.ws.service.policy,1.0.0.v200805221441,org.eclipse.wst.ws.service.policy,1216900325156
started,bundle,org.eclipse.wst.command.env,1.0.305.v200805281530,org.eclipse.wst.command.env,1216900326046
started,bundle,org.eclipse.wst.ws,1.1.0.v200805140300,org.eclipse.wst.ws,1216900326046
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1216900326796
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1216900362062
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1216900362640
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1216900363203
opened,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1216900373906
started,bundle,org.eclipse.jdt.debug,3.4.0.v20080604,org.eclipse.jdt.debug,1216900374859
started,bundle,org.eclipse.jdt.debug.ui,3.3.0.v20080603,org.eclipse.jdt.debug.ui,1216900375343
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1216900375562
activated,view,org.eclipse.ui.navigator.resources,3.3.100.I20080606-1300,org.eclipse.ui.navigator.ProjectExplorer,1216900376312
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1216900380312
executed,command,org.eclipse.jdt.debug.ui,3.3.0.v20080603,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1216900381828
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1216900381921
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1216900390484
started,bundle,org.jboss.tools.hibernate.xml.ui,2.1.1.GA,org.jboss.tools.hibernate.xml.ui,1216900394750
started,bundle,org.eclipse.wst.xml.ui,1.0.400.v200806051910,org.eclipse.wst.xml.ui,1216900397203
started,bundle,org.hibernate.eclipse.mapper,3.2.3.GA,org.hibernate.eclipse.mapper,1216900398062
started,bundle,org.jboss.ide.eclipse.as.ui.mbeans,1.1.2.GA,org.jboss.ide.eclipse.as.ui.mbeans,1216900398234
started,bundle,org.eclipse.wst.dtd.ui,1.0.300.v200805152207,org.eclipse.wst.dtd.ui,1216900399281
opened,editor,org.jboss.tools.hibernate.xml.ui,2.1.1.GA,org.jboss.tools.hibernate.ui.xml.editor.Hibernate3CompoundEditor,1216900399343
activated,editor,org.jboss.tools.hibernate.xml.ui,2.1.1.GA,org.jboss.tools.hibernate.ui.xml.editor.Hibernate3CompoundEditor,1216900399406
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.200.v200806041500,org.eclipse.jst.j2ee.ejb,1216900401187
