what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui.ServersView,1220177676890
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1220177677000
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1220177677062
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1220177677078
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1220177677953
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1220177678062
activated,view,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui.ServersView,1220177678937
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1220177681921
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1220177696437
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.properties,1220177696453
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1220177702218
activated,view,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui.ServersView,1220177704640
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1220177704781
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1220177704828
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1220177704843
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1220177705968
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1220177708015
started,bundle,com.sysdeo.eclipse.tomcat,3.2.1,com.sysdeo.eclipse.tomcat,1220177714640
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1220177722015
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1220177722031
activated,view,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui.ServersView,1220177723562
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1220177723921
activated,view,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui.ServersView,1220177729234
executed,command,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.run,1220177732265
activated,editor,org.eclipse.ui.browser,3.2.200.v20080507,org.eclipse.ui.browser.editor,1220177738093
