what,kind,bundleId,bundleVersion,description,time
activated,editor,org.jboss.tools.common.model.ui,2.1.1.GA,org.jboss.tools.common.model.ui.editor.EditorPartWrapper,1221906798578
activated,editor,org.jboss.tools.common.model.ui,2.1.1.GA,org.jboss.tools.common.model.ui.editor.EditorPartWrapper,1221906800968
activated,editor,org.jboss.tools.common.model.ui,2.1.1.GA,org.jboss.tools.common.model.ui.editor.EditorPartWrapper,1221906805531
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.copy,1221906812828
activated,editor,org.jboss.tools.common.model.ui,2.1.1.GA,org.jboss.tools.common.model.ui.editor.EditorPartWrapper,1221906813843
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.paste,1221906816531
started,bundle,org.jboss.tools.struts.text.ext,2.1.0.GA,org.jboss.tools.struts.text.ext,1221906827046
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1221906828234
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1221906829093
started,bundle,org.eclipse.jst.jsp.ui,1.1.300.v200805152207,org.eclipse.jst.jsp.ui,1221906829468
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.0.v200804302218,org.eclipse.wst.jsdt.web.ui,1221906829703
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.0.v200804302218,org.eclipse.wst.jsdt.web.support.jsp,1221906829703
started,bundle,org.jboss.tools.common.kb,2.1.1.GA,org.jboss.tools.common.kb,1221906829765
started,bundle,org.eclipse.wst.css.ui,1.0.300.v200805152207,org.eclipse.wst.css.ui,1221906829859
started,bundle,org.eclipse.jst.jsf.ui,1.1.0.v20080606,org.eclipse.jst.jsf.ui,1221906829968
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221906844406
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221906844484
started,bundle,org.jboss.tools.jsf.vpe.ajax4jsf,2.1.1.GA,org.jboss.tools.jsf.vpe.ajax4jsf,1221906845218
started,bundle,org.jboss.tools.jsf.vpe.facelets,2.1.1.GA,org.jboss.tools.jsf.vpe.facelets,1221906845250
started,bundle,org.jboss.tools.jsf.vpe.jsf,2.1.1.GA,org.jboss.tools.jsf.vpe.jsf,1221906845281
started,bundle,org.jboss.tools.jsf.vpe.richfaces,2.1.1.GA,org.jboss.tools.jsf.vpe.richfaces,1221906845359
started,bundle,org.jboss.tools.jsf.vpe.myfaces,2.1.1.GA,org.jboss.tools.jsf.vpe.myfaces,1221906845406
started,bundle,org.jboss.tools.jsf.vpe.seam,2.1.1.GA,org.jboss.tools.jsf.vpe.seam,1221906845625
started,bundle,org.jboss.tools.jsf.vpe.tomahawk,2.1.1.GA,org.jboss.tools.jsf.vpe.tomahawk,1221906845671
started,bundle,org.jboss.tools.vpe.html,2.1.1.GA,org.jboss.tools.vpe.html,1221906845812
