what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.jst.jsf.core,1.1.0.v20080606,org.eclipse.jst.jsf.core,1216817497687
stopped,bundle,org.eclipse.jst.jsf.standard.tagsupport,1.1.0.v20080515,org.eclipse.jst.jsf.standard.tagsupport,1216817497687
stopped,bundle,org.eclipse.jst.pagedesigner.jsp.core,1.1.0.v20080605,org.eclipse.jst.pagedesigner.jsp.core,1216817497687
stopped,bundle,org.eclipse.jst.jsf.common,1.1.0.v20080605,org.eclipse.jst.jsf.common,1216817497687
stopped,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.0.v200804302218,org.eclipse.wst.jsdt.web.support.jsp,1216817497687
stopped,bundle,org.eclipse.jst.jsp.ui,1.1.300.v200805152207,org.eclipse.jst.jsp.ui,1216817497687
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.201.v200805301834,org.eclipse.jst.ws.axis2.ui,1216817497687
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.300.v200805140230,org.eclipse.jst.ws.uddiregistry,1216817497687
stopped,bundle,org.eclipse.jst.ws.ui,1.0.302.v200805140230,org.eclipse.jst.ws.ui,1216817497703
stopped,bundle,org.jboss.ide.eclipse.as.classpath.ui,1.1.2.GA,org.jboss.ide.eclipse.as.classpath.ui,1216817497703
stopped,bundle,org.jboss.ide.eclipse.freemarker,1.0.1.GA,org.jboss.ide.eclipse.freemarker,1216817497703
stopped,bundle,org.jboss.ide.eclipse.jdt.j2ee.ui,2.1.1.GA,org.jboss.ide.eclipse.jdt.j2ee.ui,1216817497703
stopped,bundle,org.jboss.ide.eclipse.jdt.j2ee.core,2.1.1.GA,org.jboss.ide.eclipse.jdt.j2ee.core,1216817497703
stopped,bundle,org.jboss.ide.eclipse.jdt.ui,2.1.1.GA,org.jboss.ide.eclipse.jdt.ui,1216817497703
stopped,bundle,org.jboss.ide.eclipse.jdt.core,2.1.1.GA,org.jboss.ide.eclipse.jdt.core,1216817497703
stopped,bundle,org.jboss.ide.eclipse.xdoclet.assist,2.0.0.GA,org.jboss.ide.eclipse.xdoclet.assist,1216817497703
stopped,bundle,org.jboss.tools.common.text.xml,2.1.1.GA,org.jboss.tools.common.text.xml,1216817497703
stopped,bundle,org.tigris.subversion.subclipse.ui,1.4.1,org.tigris.subversion.subclipse.ui,1216817497703
stopped,bundle,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui,1216817497718
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.bugzilla.ui,1216817497750
stopped,bundle,org.eclipse.mylyn.ide.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.ide.ui,1216817497750
stopped,bundle,org.eclipse.mylyn.team.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.team.ui,1216817497750
stopped,bundle,org.eclipse.mylyn.resources.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.resources.ui,1216817497750
stopped,bundle,org.eclipse.mylyn.context.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.context.ui,1216817497750
stopped,bundle,org.eclipse.mylyn.help.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.help.ui,1216817497750
