what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.3.100.I20080606-1300,org.eclipse.ui.navigator.ProjectExplorer,1216817091250
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1216817098218
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1216817099718
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1216817100421
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1216817102406
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1216817102484
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1216817108812
executed,command,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.launchShortcut.run,1216817108875
opened,editor,org.eclipse.ui.browser,3.2.200.v20080507,org.eclipse.ui.browser.editor,1216817110843
activated,editor,org.eclipse.ui.browser,3.2.200.v20080507,org.eclipse.ui.browser.editor,1216817110984
activated,view,org.eclipse.ui.navigator.resources,3.3.100.I20080606-1300,org.eclipse.ui.navigator.ProjectExplorer,1216817126484
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1216817128484
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1216817130593
executed,command,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.launchShortcut.run,1216817130687
opened,editor,org.eclipse.ui.browser,3.2.200.v20080507,org.eclipse.ui.browser.editor,1216817130796
activated,editor,org.eclipse.ui.browser,3.2.200.v20080507,org.eclipse.ui.browser.editor,1216817130875
activated,editor,org.eclipse.ui.browser,3.2.200.v20080507,org.eclipse.ui.browser.editor,1216817133390
closed,editor,org.eclipse.ui.browser,3.2.200.v20080507,org.eclipse.ui.browser.editor,1216817133390
activated,editor,org.eclipse.wst.xml.ui,1.0.400.v200806051910,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1216817134421
closed,editor,org.eclipse.ui.browser,3.2.200.v20080507,org.eclipse.ui.browser.editor,1216817134421
activated,view,org.eclipse.ui.navigator.resources,3.3.100.I20080606-1300,org.eclipse.ui.navigator.ProjectExplorer,1216817137625
activated,editor,org.eclipse.wst.xml.ui,1.0.400.v200806051910,org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart,1216817137937
activated,view,org.eclipse.ui.navigator.resources,3.3.100.I20080606-1300,org.eclipse.ui.navigator.ProjectExplorer,1216817138984
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1216817145390
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1216817147390
