what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904540968
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904542625
activated,view,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui.ServersView,1221904547718
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904551078
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904553187
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904556265
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904559390
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1221904560468
activated,view,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui.ServersView,1221904560953
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1221904561546
activated,view,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui.ServersView,1221904563593
executed,command,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.run,1221904565234
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1221904567062
activated,view,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui.ServersView,1221904569843
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904569890
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904571031
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1221904571796
activated,view,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui.ServersView,1221904578328
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904581546
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1221904583640
executed,command,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.run,1221904587640
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1221904590328
activated,view,org.eclipse.wst.server.ui,1.1.0.v20080515,org.eclipse.wst.server.ui.ServersView,1221904590593
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1221904590625
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1221904594625
